epoch, batch, loss, loss_self_forces, loss_self_energy, loss_coupl_forces, loss_coupl_energy, self_forces_rmse, self_energy_rmse, coupl_forces_rmse, coupl_energy_rmse
    4,   137,          0.11866,         0.041856,       1.4723e-05,         0.075749,         0.001039,           2.3794,          0.96895,          0.94454,           2.4337
    4,   138,          0.15683,         0.062731,       0.00033952,         0.092511,        0.0012476,            2.913,           4.7175,           1.0438,           2.6668
    4,   139,         0.097642,         0.041457,       0.00013172,         0.055164,       0.00088858,           2.3681,           2.9511,          0.80605,           2.2506
    4,   140,          0.18695,         0.041318,       0.00013047,          0.14447,        0.0010366,           2.3641,           2.9188,           1.3044,           2.4309
    4,   141,          0.10934,         0.033032,       8.3769e-05,         0.074125,         0.002097,           2.1138,           2.3455,          0.93436,           3.4575
    4,   142,          0.11475,         0.037587,       4.2471e-05,         0.074617,        0.0025046,           2.2548,           1.6631,          0.93746,           3.7786
    4,   143,         0.075643,          0.02965,       4.4607e-05,         0.044713,        0.0012351,           2.0027,           1.6991,          0.72569,           2.6535
    4,   144,          0.10354,         0.033445,       0.00014661,         0.068591,        0.0013573,            2.127,           3.0941,          0.89881,           2.7816
    4,   145,          0.12299,         0.050557,       0.00045858,         0.070567,         0.001402,           2.6151,           5.4855,          0.91167,            2.827
    4,   146,          0.10377,         0.052222,       0.00018239,         0.049968,        0.0013942,           2.6578,           3.4516,          0.76715,           2.8191
    4,   147,          0.27052,         0.043052,       0.00016789,          0.22425,        0.0030554,           2.4132,            3.321,           1.6252,           4.1734
    4,   148,          0.10827,         0.047227,       0.00020289,         0.059867,       0.00097789,           2.5275,           3.6437,           0.8397,            2.361
    4,   149,          0.17847,         0.035291,       7.7125e-05,          0.13997,        0.0031288,           2.1849,           2.2406,            1.284,           4.2232
    4,   150,            0.198,         0.053403,       9.4341e-05,          0.14033,        0.0041747,           2.6877,           2.4841,           1.2856,           4.8783
    4,   151,          0.28136,         0.047306,       2.6586e-05,          0.23001,        0.0040225,           2.5296,            1.324,           1.6459,           4.7886
    4,   152,          0.14863,         0.045426,       6.7705e-05,          0.10143,        0.0017078,           2.4788,           2.1065,            1.093,           3.1201
    4,   153,          0.15288,         0.035392,       4.6464e-05,          0.11678,        0.0006603,            2.188,           1.7427,           1.1728,           1.9401
    4,   154,           0.1188,         0.055327,       0.00011893,         0.062642,       0.00070974,           2.7357,           2.7847,          0.85894,           2.0114
    4,   155,          0.13058,         0.051656,       0.00054978,         0.071113,        0.0072597,           2.6434,                6,          0.91518,            6.433
    4,   156,           0.1957,         0.049911,       0.00011098,          0.14336,         0.002311,           2.5983,           2.7046,           1.2994,           3.6296
    4,   157,          0.16223,         0.052984,       0.00020742,          0.10683,         0.002213,           2.6771,           3.6874,           1.1217,           3.5518
    4,   158,          0.22459,         0.045736,       9.2382e-05,          0.17452,        0.0042426,           2.4873,           2.4525,           1.4337,           4.9178
    4,   159,          0.20332,         0.042988,       8.9231e-05,          0.15557,        0.0046705,           2.4114,           2.4152,           1.3536,           5.1599
    4,   160,          0.17057,           0.0442,       4.2387e-05,          0.12491,        0.0014224,           2.4452,           1.6582,           1.2129,           2.8475
    4,   161,           0.0811,         0.044343,        0.0001562,         0.035005,        0.0015956,           2.4491,           3.1989,          0.64209,           3.0159
    4,   162,          0.22486,         0.042505,       5.3636e-05,          0.17957,        0.0027314,           2.3978,           1.8709,           1.4543,           3.9459
    4,   163,          0.19162,         0.068285,       8.8186e-05,          0.11949,        0.0037578,           3.0392,            2.405,           1.1863,           4.6283
    4,   164,         0.093068,         0.044164,       0.00013726,         0.048405,       0.00036164,           2.4442,           2.9993,          0.75506,           1.4358
    4,   165,         0.082143,         0.028791,       0.00019785,         0.050967,        0.0021875,           1.9734,            3.591,          0.77478,           3.5313
    4,   166,          0.10054,         0.033498,        5.683e-05,         0.063226,        0.0037592,           2.1287,           1.9291,          0.86294,           4.6292
    4,   167,          0.10767,         0.040834,         0.000442,         0.064777,        0.0016121,           2.3502,            5.385,          0.87346,           3.0315
    4,   168,         0.083928,         0.035579,       0.00017622,         0.047316,       0.00085694,           2.1938,           3.3959,          0.74651,           2.2102
    4,   169,          0.10374,         0.048528,       0.00028639,         0.052552,        0.0023766,           2.5621,           4.3368,          0.78674,           3.6807
    4,   170,         0.084099,         0.036498,       5.9768e-05,         0.046427,        0.0011138,           2.2219,           1.9762,          0.73947,           2.5198
    4,   171,          0.13646,         0.045256,       0.00013499,          0.08837,        0.0027012,           2.4742,            2.965,           1.0202,           3.9241
    4,   172,          0.21183,         0.040917,       3.8826e-05,          0.16968,        0.0011963,           2.3526,           1.5895,           1.4137,           2.6115
